Timestamp(ms),Current(uA)
16500.6,13470.913
16500.61,13003.188
16500.62,12909.741
16500.63,12536.276
16500.64,12303.125
16500.65,12209.921
16500.66,12256.519
16500.67,11977.054
16500.68,11790.906
16500.69,11744.390
16500.7,11558.404
16500.71,11372.549
16500.72,11279.670
16500.73,11186.823
16500.74,10954.850
16500.75,11047.615
16500.76,15255.676
16500.77,15821.723
16500.78,15444.229
16500.79,15114.348
16500.8,14784.864
16500.81,14643.779
16500.82,14267.910
16500.83,13986.349
16500.84,13798.804
16500.85,13377.304
16500.86,13283.727
16500.87,13143.421
16500.88,12722.943
16500.89,12536.276
16500.9,12349.738
16500.91,12163.331
16500.92,12163.331
16500.93,11883.964
16500.94,11744.390
16500.95,11697.881
16500.96,11419.000
16500.97,11140.413
16500.98,11233.243
16500.99,11233.243
16501,15349.936
16501.01,16057.920
16501.02,15680.101
16501.03,15349.936
16501.04,15020.169
16501.05,14737.828
16501.06,14314.865
16501.07,14314.865
16501.08,13798.804
16501.09,13564.556
16501.1,13236.949
16501.11,12956.461
16501.12,12956.461
16501.13,12582.931
16501.14,12442.991
16501.15,12303.125
16501.16,12116.749
16501.17,11977.054
16501.18,11697.881
16501.19,11558.404
16501.2,11558.404
16501.21,11419.000
16501.22,11140.413
16501.23,11233.243
16501.24,13939.450
16501.25,15963.417
16501.26,15727.300
16501.27,15397.078
16501.28,14973.092
16501.29,14831.909
16501.3,14596.768
16501.31,14220.963
16501.32,14033.256
16501.33,13658.230
16501.34,13330.511
16501.35,13190.181
16501.36,12956.461
16501.37,12676.265
16501.38,12489.630
16501.39,12256.519
16501.4,12209.921
16501.41,11977.054
16501.42,11837.431
16501.43,11697.881
16501.44,11651.381
16501.45,11419.000
16501.46,11279.670
16501.47,11047.615
16501.48,11140.413
16501.49,10954.850
16501.5,10815.763
16501.51,15255.676
16501.52,15963.417
16501.53,15774.507
16501.54,15302.802
16501.55,14926.022
16501.56,14502.768
16501.57,14314.865
16501.58,13939.450
16501.59,13705.080
16501.6,13377.304
16501.61,13190.181
16501.62,13003.188
16501.63,12863.029
16501.64,15067.254
16501.65,16767.732
16501.66,16483.588
16501.67,16341.625
16501.68,15774.507
16501.69,15349.936
16501.7,15020.169
16501.71,14690.800
16501.72,14314.865
16501.73,14220.963
16501.74,13658.230
16501.75,13564.556
16501.76,13330.511
16501.77,13143.421
16501.78,13003.188
16501.79,12629.594
16501.8,12536.276
16501.81,12070.176
16501.82,12163.331
16501.83,11977.054
16501.84,11883.964
16501.85,11511.928
16501.86,11651.381
16501.87,11419.000
16501.88,11604.888
16501.89,15727.300
16501.9,15963.417
16501.91,15538.553
16501.92,15255.676
16501.93,14926.022
16501.94,14643.779
16501.95,14267.910
16501.96,14080.170
16501.97,13611.390
16501.98,13424.104
16501.99,13283.727
16502,13096.669
16502.01,12956.461
16502.02,12629.594
16502.03,12442.991
16502.04,12349.738
16502.05,12116.749
16502.06,11977.054
16502.07,11697.881
16502.08,11419.000
16502.09,11511.928
16502.1,11419.000
16502.11,10954.850
16502.12,10954.850
16502.13,10954.850
16502.14,10815.763
16502.15,10815.763
16502.16,10769.417
16502.17,14080.170
16502.18,15632.910
16502.19,15491.387
16502.2,15302.802
16502.21,14831.909
16502.22,14549.764
16502.23,14361.828
16502.24,14033.256
16502.25,13798.804
16502.26,13611.390
16502.27,13236.949
16502.28,13003.188
16502.29,12722.943
16502.3,12582.931
16502.31,12396.361
16502.32,12070.176
16502.33,11977.054
16502.34,11930.504
16502.35,11697.881
16502.36,11651.381
16502.37,11279.670
16502.38,11279.670
16502.39,11233.243
16502.4,11094.010
16502.41,11047.615
16502.42,11326.105
16502.43,15349.936
16502.44,15632.910
16502.45,15491.387
16502.46,15302.802
16502.47,14784.864
16502.48,14549.764
16502.49,14314.865
16502.5,13939.450
16502.51,13564.556
16502.52,13283.727
16502.53,13190.181
16502.54,12956.461
16502.55,12722.943
16502.56,12769.631
16502.57,13049.925
16502.58,16199.736
16502.59,16436.260
16502.6,16105.184
16502.61,15632.910
16502.62,15444.229
16502.63,14973.092
16502.64,14549.764
16502.65,14314.865
16502.66,14174.023
16502.67,13751.938
16502.68,13611.390
16502.69,13424.104
16502.7,13190.181
16502.71,12863.029
16502.72,12629.594
16502.73,12676.265
16502.74,12256.519
16502.75,12070.176
16502.76,12023.610
16502.77,11790.906
16502.78,11651.381
16502.79,11604.888
16502.8,11419.000
16502.81,11233.243
16502.82,11233.243
16502.83,11001.229
16502.84,10908.479
16502.85,13705.080
16502.86,15680.101
16502.87,15444.229
16502.88,15302.802
16502.89,14690.800
16502.9,14549.764
16502.91,14267.910
16502.92,14033.256
16502.93,13611.390
16502.94,13611.390
16502.95,13330.511
16502.96,13049.925
16502.97,12816.326
16502.98,12536.276
16502.99,12442.991
16503,12209.921
16503.01,12116.749
16503.02,12023.610
16503.03,11790.906
16503.04,11790.906
16503.05,11511.928
16503.06,11558.404
16503.07,11279.670
16503.08,11279.670
16503.09,10954.850
16503.1,11001.229
16503.11,10769.417
16503.12,15067.254
16503.13,15868.945
16503.14,15302.802
16503.15,15161.449
16503.16,15020.169
16503.17,14549.764
16503.18,14455.779
16503.19,13986.349
16503.2,13798.804
16503.21,13283.727
16503.22,13190.181
16503.23,12956.461
16503.24,12629.594
16503.25,12442.991
16503.26,12442.991
16503.27,12209.921
16503.28,12070.176
16503.29,11837.431
16503.3,11744.390
16503.31,11558.404
16503.32,11604.888
16503.33,11326.105
16503.34,11279.670
16503.35,11186.823
16503.36,11001.229
16503.37,12442.991
16503.38,15821.723
16503.39,15774.507
16503.4,15491.387
16503.41,15020.169
16503.42,14690.800
16503.43,14549.764
16503.44,14220.963
16503.45,13845.678
16503.46,13798.804
16503.47,13330.511
16503.48,13096.669
16503.49,13003.188
16503.5,12536.276
16503.51,16105.184
16503.52,16625.623
16503.53,16341.625
16503.54,15963.417
16503.55,15538.553
16503.56,15067.254
16503.57,15020.169
16503.58,14596.768
16503.59,14267.910
16503.6,14080.170
16503.61,13798.804
16503.62,13564.556
16503.63,13190.181
16503.64,13096.669
16503.65,12863.029
16503.66,12582.931
16503.67,12396.361
16503.68,12349.738
16503.69,12023.610
16503.7,11930.504
16503.71,11604.888
16503.72,11511.928
16503.73,11511.928
16503.74,11279.670
16503.75,11140.413
16503.76,12722.943
16503.77,15821.723
16503.78,15774.507
16503.79,15397.078
16503.8,15161.449
16503.81,14878.962
16503.82,14408.800
16503.83,14267.910
16503.84,13939.450
16503.85,13658.230
16503.86,13564.556
16503.87,13049.925
16503.88,12909.741
16503.89,12629.594
16503.9,12442.991
16503.91,12256.519
16503.92,12209.921
16503.93,12116.749
16503.94,11930.504
16503.95,11651.381
16503.96,11651.381
16503.97,11372.549
16503.98,11186.823
16503.99,11140.413
16504,11047.615
16504.01,11001.229
16504.02,14502.768
16504.03,15727.300
16504.04,15632.910
16504.05,15114.348
16504.06,15020.169
16504.07,14690.800
16504.08,14267.910
16504.09,13939.450
16504.1,13798.804
16504.11,13283.727
16504.12,13190.181
16504.13,12769.631
16504.14,12863.029
16504.15,12536.276
16504.16,12489.630
16504.17,12163.331
16504.18,12070.176
16504.19,11883.964
16504.2,11558.404
16504.21,11511.928
16504.22,11511.928
16504.23,11326.105
16504.24,11094.010
16504.25,11047.615
16504.26,13845.678
16504.27,15963.417
16504.28,15774.507
16504.29,15349.936
16504.3,15208.559
16504.31,14831.909
16504.32,14408.800
16504.33,14220.963
16504.34,13751.938
16504.35,13564.556
16504.36,13190.181
16504.37,13096.669
16504.38,12769.631
16504.39,12582.931
16504.4,12396.361
16504.41,12209.921
16504.42,12116.749
16504.43,12023.610
16504.44,11790.906
16504.45,11790.906
16504.46,11326.105
16504.47,11419.000
16504.48,11326.105
16504.49,11279.670
16504.5,10954.850
16504.51,13564.556
16504.52,15774.507
16504.53,15680.101
16504.54,15208.559
16504.55,15020.169
16504.56,14596.768
16504.57,14455.779
16504.58,13939.450
16504.59,13658.230
16504.6,13424.104
16504.61,13236.949
16504.62,13096.669
16504.63,12863.029
16504.64,12629.594
16504.65,12489.630
16504.66,12256.519
16504.67,12163.331
16504.68,11697.881
16504.69,11930.504
16504.7,11511.928
16504.71,11558.404
16504.72,11326.105
16504.73,11140.413
16504.74,11186.823
16504.75,11047.615
16504.76,10908.479
16504.77,10723.079
16504.78,10723.079
16504.79,15255.676
16504.8,15774.507
16504.81,15727.300
16504.82,15067.254
16504.83,14878.962
16504.84,14455.779
16504.85,14267.910
16504.86,13845.678
16504.87,13798.804
16504.88,13424.104
16504.89,13003.188
16504.9,12956.461
16504.91,16247.024
16504.92,16720.354
16504.93,16483.588
16504.94,16105.184
16504.95,15774.507
16504.96,15491.387
16504.97,15161.449
16504.98,14690.800
16504.99,14549.764
16505,14174.023
16505.01,13939.450
16505.02,13611.390
16505.03,13283.727
16505.04,13049.925
16505.05,13003.188
16505.06,12629.594
16505.07,12582.931
16505.08,12396.361
16505.09,12303.125
16505.1,11930.504
16505.11,11697.881
16505.12,11651.381
16505.13,11604.888
16505.14,11326.105
16505.15,10908.479
16505.16,11140.413
16505.17,12070.176
16505.18,15680.101
16505.19,15727.300
16505.2,15444.229
16505.21,15208.559
16505.22,14878.962
16505.23,14549.764
16505.24,14127.093
16505.25,13892.561
16505.26,13705.080
16505.27,13283.727
16505.28,13236.949
16505.29,12863.029
16505.3,12769.631
16505.31,12349.738
16505.32,12163.331
16505.33,12070.176
16505.34,11930.504
16505.35,11651.381
16505.36,11604.888
16505.37,11511.928
16505.38,11511.928
16505.39,11186.823
16505.4,11001.229
16505.41,10908.479
16505.42,10815.763
16505.43,10815.763
16505.44,15020.169
16505.45,15774.507
16505.46,15444.229
16505.47,15067.254
16505.48,14690.800
16505.49,14267.910
16505.5,13939.450
16505.51,13798.804
16505.52,13611.390
16505.53,13424.104
16505.54,13236.949
16505.55,13049.925
16505.56,12769.631
16505.57,12582.931
16505.58,12582.931
16505.59,12116.749
16505.6,11977.054
16505.61,11883.964
16505.62,11558.404
16505.63,11558.404
16505.64,11372.549
16505.65,11233.243
16505.66,11279.670
16505.67,10815.763
16505.68,10908.479
16505.69,10862.117
16505.7,15208.559
16505.71,15727.300
16505.72,15302.802
16505.73,15114.348
16505.74,14878.962
16505.75,14502.768
16505.76,14220.963
16505.77,13751.938
16505.78,13658.230
16505.79,13424.104
16505.8,13143.421
16505.81,12909.741
16505.82,12629.594
16505.83,12582.931
16505.84,12256.519
16505.85,12116.749
16505.86,11977.054
16505.87,12116.749
16505.88,11744.390
16505.89,11651.381
16505.9,11372.549
16505.91,11279.670
16505.92,11233.243
16505.93,11001.229
16505.94,10954.850
16505.95,10908.479
16505.96,15114.348
16505.97,15821.723
16505.98,15632.910
16505.99,15208.559
16506,15067.254
16506.01,14502.768
16506.02,14361.828
16506.03,14033.256
16506.04,13658.230
16506.05,13424.104
16506.06,13283.727
16506.07,13143.421
16506.08,16010.664
16506.09,16720.354
16506.1,16578.270
16506.11,16010.664
16506.12,15632.910
16506.13,15255.676
16506.14,15020.169
16506.15,14690.800
16506.16,14549.764
16506.17,14033.256
16506.18,13892.561
16506.19,13611.390
16506.2,13096.669
16506.21,13049.925
16506.22,12956.461
16506.23,12909.741
16506.24,12676.265
16506.25,12303.125
16506.26,12023.610
16506.27,12070.176
16506.28,11837.431
16506.29,11604.888
16506.3,11697.881
16506.31,11511.928
16506.32,15161.449
16506.33,15916.177
16506.34,15585.728
16506.35,15302.802
16506.36,15020.169
16506.37,14643.779
16506.38,14361.828
16506.39,13986.349
16506.4,13845.678
16506.41,13564.556
16506.42,13283.727
16506.43,13236.949
16506.44,12676.265
16506.45,12676.265
16506.46,12582.931
16506.47,12256.519
16506.48,12116.749
16506.49,11790.906
16506.5,11744.390
16506.51,11558.404
16506.52,11558.404
16506.53,11140.413
16506.54,11186.823
16506.55,11094.010
16506.56,10862.117
16506.57,12629.594
16506.58,15632.910
16506.59,15632.910
16506.6,15255.676
16506.61,15020.169
16506.62,14361.828
16506.63,14267.910
16506.64,13892.561
16506.65,13611.390
16506.66,13611.390
16506.67,13283.727
16506.68,13049.925
16506.69,12816.326
16506.7,12676.265
16506.71,12396.361
16506.72,12163.331
16506.73,12023.610
16506.74,11977.054
16506.75,11883.964
16506.76,11558.404
16506.77,11558.404
16506.78,11419.000
16506.79,11186.823
16506.8,11001.229
16506.81,11279.670
16506.82,15491.387
16506.83,15632.910
16506.84,15491.387
16506.85,15114.348
16506.86,14973.092
16506.87,14502.768
16506.88,14220.963
16506.89,13939.450
16506.9,13470.913
16506.91,13377.304
16506.92,13236.949
16506.93,12816.326
16506.94,12629.594
16506.95,12536.276
16506.96,12303.125
16506.97,12116.749
16506.98,12023.610
16506.99,11790.906
16507,11558.404
16507.01,11604.888
16507.02,11372.549
16507.03,11326.105
16507.04,11233.243
16507.05,11001.229
16507.06,10676.749
16507.07,13096.669
16507.08,15680.101
16507.09,15774.507
16507.1,15491.387
16507.11,14973.092
16507.12,14643.779
16507.13,14408.800
16507.14,14127.093
16507.15,13751.938
16507.16,13470.913
16507.17,13190.181
16507.18,13049.925
16507.19,12863.029
16507.2,12676.265
16507.21,12489.630
16507.22,12070.176
16507.23,12070.176
16507.24,11977.054
16507.25,11790.906
16507.26,11651.381
16507.27,11465.460
16507.28,11419.000
16507.29,11372.549
16507.3,11233.243
16507.31,10862.117
16507.32,11651.381
16507.33,15727.300
16507.34,15727.300
16507.35,15349.936
16507.36,15114.348
16507.37,14926.022
16507.38,14643.779
16507.39,14267.910
16507.4,13986.349
16507.41,13658.230
16507.42,13236.949
16507.43,13236.949
16507.44,12956.461
16507.45,12629.594
16507.46,13003.188
16507.47,16388.938
16507.48,16862.512
16507.49,16341.625
16507.5,15774.507
16507.51,15444.229
16507.52,15114.348
16507.53,14643.779
16507.54,14502.768
16507.55,14033.256
16507.56,13751.938
16507.57,13658.230
16507.58,13377.304
16507.59,13049.925
16507.6,12816.326
16507.61,12722.943
16507.62,12582.931
16507.63,12303.125
16507.64,12116.749
16507.65,11883.964
16507.66,11930.504
16507.67,11744.390
16507.68,11651.381
16507.69,11372.549
16507.7,10954.850
16507.71,11465.460
16507.72,15491.387
16507.73,16152.456
16507.74,15444.229
16507.75,15255.676
16507.76,14831.909
16507.77,14502.768
16507.78,14174.023
16507.79,13845.678
16507.8,13564.556
16507.81,13377.304
16507.82,13236.949
16507.83,12863.029
16507.84,12676.265
16507.85,12629.594
16507.86,12582.931
16507.87,12303.125
16507.88,11930.504
16507.89,11744.390
16507.9,11651.381
16507.91,11558.404
16507.92,11465.460
16507.93,11233.243
16507.94,11233.243
16507.95,11279.670
16507.96,11047.615
16507.97,10908.479
16507.98,15067.254
16507.99,15774.507
16508,15255.676
16508.01,15067.254
16508.02,14690.800
16508.03,14314.865
16508.04,14314.865
16508.05,13845.678
16508.06,13658.230
16508.07,13424.104
16508.08,13143.421
16508.09,12956.461
16508.1,12769.631
16508.11,12442.991
16508.12,12303.125
16508.13,12023.610
16508.14,12023.610
16508.15,11930.504
16508.16,11558.404
16508.17,11372.549
16508.18,11233.243
16508.19,11233.243
16508.2,11186.823
16508.21,11186.823
16508.22,10908.479
16508.23,14784.864
16508.24,15821.723
16508.25,15632.910
16508.26,15208.559
16508.27,14973.092
16508.28,14502.768
16508.29,14220.963
16508.3,13986.349
16508.31,13611.390
16508.32,13470.913
16508.33,13236.949
16508.34,12909.741
16508.35,12629.594
16508.36,12489.630
16508.37,12303.125
16508.38,12396.361
16508.39,12116.749
16508.4,11883.964
16508.41,11790.906
16508.42,11419.000
16508.43,11511.928
16508.44,11326.105
16508.45,11279.670
16508.46,11140.413
16508.47,14502.768
16508.48,15821.723
16508.49,15632.910
16508.5,15349.936
16508.51,15020.169
16508.52,14737.828
16508.53,14361.828
16508.54,13939.450
16508.55,13798.804
16508.56,13611.390
16508.57,13190.181
16508.58,13049.925
16508.59,12863.029
16508.6,12629.594
16508.61,12536.276
16508.62,12303.125
16508.63,12303.125
16508.64,12023.610
16508.65,11837.431
16508.66,11651.381
16508.67,11419.000
16508.68,11279.670
16508.69,11326.105
16508.7,11372.549
16508.71,10862.117
16508.72,10954.850
16508.73,10723.079
16508.74,15397.078
16508.75,15868.945
16508.76,15680.101
16508.77,15114.348
16508.78,14878.962
16508.79,14502.768
16508.8,13986.349
16508.81,13798.804
16508.82,13658.230
16508.83,13377.304
16508.84,13236.949
16508.85,12863.029
16508.86,12909.741
16508.87,16436.260
16508.88,16625.623
16508.89,16247.024
16508.9,15821.723
16508.91,15632.910
16508.92,15161.449
16508.93,14926.022
16508.94,14502.768
16508.95,14267.910
16508.96,13986.349
16508.97,13658.230
16508.98,13517.730
16508.99,13236.949
16509,13049.925
16509.01,12722.943
16509.02,12536.276
16509.03,12396.361
16509.04,12256.519
16509.05,12070.176
16509.06,11744.390
16509.07,11744.390
16509.08,11651.381
16509.09,11558.404
16509.1,11558.404
16509.11,11140.413
16509.12,11094.010
16509.13,11001.229
16509.14,13143.421
16509.15,15538.553
16509.16,15585.728
16509.17,15255.676
16509.18,14973.092
16509.19,14737.828
16509.2,14361.828
16509.21,14033.256
16509.22,13658.230
16509.23,13517.730
16509.24,13283.727
16509.25,12909.741
16509.26,12816.326
16509.27,12676.265
16509.28,12303.125
16509.29,12303.125
16509.3,11837.431
16509.31,11790.906
16509.32,11744.390
16509.33,11651.381
16509.34,11326.105
16509.35,11419.000
16509.36,11419.000
16509.37,11186.823
16509.38,11094.010
16509.39,11047.615
16509.4,13892.561
16509.41,15727.300
16509.42,15632.910
16509.43,15349.936
16509.44,14973.092
16509.45,14690.800
16509.46,14643.779
16509.47,14033.256
16509.48,13798.804
16509.49,13517.730
16509.5,13377.304
16509.51,13236.949
16509.52,12816.326
16509.53,12676.265
16509.54,12536.276
16509.55,12349.738
16509.56,12163.331
16509.57,12116.749
16509.58,11790.906
16509.59,11790.906
16509.6,11465.460
16509.61,11326.105
16509.62,11233.243
16509.63,11140.413
16509.64,11697.881
16509.65,15680.101
16509.66,15727.300
16509.67,15444.229
16509.68,15255.676
16509.69,14926.022
16509.7,14549.764
16509.71,14033.256
16509.72,13751.938
16509.73,13658.230
16509.74,13377.304
16509.75,13236.949
16509.76,12863.029
16509.77,12769.631
16509.78,12722.943
16509.79,12489.630
16509.8,12303.125
16509.81,12023.610
16509.82,11977.054
16509.83,11744.390
16509.84,11651.381
16509.85,11419.000
16509.86,11372.549
16509.87,11094.010
16509.88,11047.615
16509.89,11094.010
16509.9,10815.763
16509.91,11047.615
16509.92,15397.078
16509.93,15868.945
16509.94,15444.229
16509.95,15114.348
16509.96,14737.828
16509.97,14408.800
16509.98,14033.256
16509.99,13939.450
16510,13424.104
16510.01,13330.511
16510.02,13096.669
16510.03,12956.461
16510.04,12956.461
16510.05,16199.736
16510.06,16862.512
16510.07,16388.938
16510.08,15916.177
16510.09,15680.101
16510.1,15255.676
16510.11,14784.864
16510.12,14549.764
16510.13,14220.963
16510.14,14080.170
16510.15,13751.938
16510.16,13564.556
16510.17,13283.727
16510.18,13049.925
16510.19,12629.594
16510.2,12676.265
16510.21,12536.276
16510.22,12303.125
16510.23,12070.176
16510.24,11930.504
16510.25,11930.504
16510.26,11558.404
16510.27,11419.000
16510.28,11326.105
16510.29,11465.460
16510.3,15255.676
16510.31,15963.417
16510.32,15491.387
16510.33,15302.802
16510.34,14784.864
16510.35,14502.768
16510.36,14267.910
16510.37,14080.170
16510.38,13798.804
16510.39,13377.304
16510.4,13283.727
16510.41,13096.669
16510.42,12769.631
